duplicateBy,fileName,casNumber,productName,dbId
casNumber,1-氯-3-溴丙烷、1-Chloro-3-bromopropane、109-70-6.xml,109-70-6,1-氯-3-溴丙烷,3202
casNumber,1-氯-3-甲基丁烷、1-chloro-3-methylbutane 、107-84-6.xml,107-84-6,1-氯-3-甲基丁烷,3201
casNumber,1-氯丁烷、1-chlorobutane、109-69-3.xml,109-69-3,1-氯丁烷,3204
casNumber,1-氯丙烷、1-chloropropane、540-54-5.xml,540-54-5,1-氯丙烷,3203
casNumber,1-氯化萘、1-Chloronaphthalene、90-13-1.xml,90-13-1,1-氯化萘,3205
casNumber,1-氯戊烷、1-Chloropentane、543-59-9.xml,543-59-9,1-氯戊烷,3206
casNumber,"1-溴-2,4-二硝基苯、1-bromo-2,4-dinitrobenzene、584-48-5.xml",584-48-5,"1-溴-2,4-二硝基苯",3222
casNumber,1-溴-2-甲基丙烷、1-bromo-2-methyl propane、78-77-3.xml,78-77-3,1-溴-2-甲基丙烷,3223
casNumber,1-溴-3-甲基丁烷、1-bromo-3-methylbutane、107-82-4.xml,107-82-4,1-溴-3-甲基丁烷,3224
casNumber,1-溴丁烷、1-bromobutane、109-65-9.xml,109-65-9,1-溴丁烷,3226
casNumber,1-溴丙烷、1-bromopropane、106-94-5.xml,106-94-5,1-溴丙烷,3225
casNumber,1-环己基正丁烷、1-cyclohexylbutane、1678-93-9.xml,1678-93-9,1-环己基正丁烷,3182
casNumber,1-甲基-1-环戊烯、1-Methyl-1-cyclopentene、693-89-0.xml,693-89-0,1-甲基-1-环戊烯,3185
casNumber,1-甲基-3-丙基苯、1-methyl-3-propylbenzene、1074-43-7.xml,1074-43-7,1-甲基-3-丙基苯,3186
casNumber,1-甲基-4-丙基苯、1-methyl-4-propylbenzene、1074-55-1.xml,1074-55-1,1-甲基-4-丙基苯,3187
casNumber,1-甲基异喹啉、1-Methylisoquinoline、1721-93-3.xml,1721-93-3,1-甲基异喹啉,3190
casNumber,1-甲基戊醇、1-methyl pentanol、626-93-7.xml,626-93-7,1-甲基戊醇,3189
casNumber,1-甲基萘、1-methylnaphthalene、90-12-0.xml,90-12-0,1-甲基萘,3188
casNumber,"1-甲氧基-1,3-丁二烯、1-Methoxy-1,3-butadiene、3036-66-6.xml",3036-66-6,"1-甲氧基-1,3-丁二烯",3191
casNumber,1-癸烯、1-decene、872-05-9.xml,872-05-9,1-癸烯,3181
casNumber,1-硝基丁烷、1-nitrobutane、627-05-4.xml,627-05-4,1-硝基丁烷,3218
casNumber,1-硝基萘、1-nitronaphthalene、86-57-7.xml,86-57-7,1-硝基萘,3219
casNumber,1-碘-2-甲基丙烷、1-iodo-2-methylpropane、513-38-2.xml,513-38-2,1-碘-2-甲基丙烷,3171
casNumber,1-碘丁烷、1-iodobutane、542-69-8.xml,542-69-8,1-碘丁烷,3173
casNumber,1-碘丙烷、1-iodopropane、107-08-4.xml,107-08-4,1-碘丙烷,3172
casNumber,1-碘戊烷、1-iodopentane、628-17-1.xml,628-17-1,1-碘戊烷,3174
casNumber,"1-羟环丁-1-烯-3,4-二酮、1-hydroxy-cyclobut-1-ene-3,4-dione、31876-38-7.xml",31876-38-7,"1-羟环丁-1-烯-3,4-二酮",3210
casNumber,1-萘氧基二氯化膦、1-Naphthoxyphosphorus dichloride、91270-74-5.xml,91270-74-5,1-萘氧基二氯化膦,3209
casNumber,1-萘甲腈、1-Naphthonitrile、86-53-3.xml,86-53-3,1-萘甲腈,3208
casNumber,1-萘胺、1-naphthylamine、134-32-7.xml,134-32-7,1-萘胺,3207
casNumber,1-辛炔、1-octyne、629-05-0.xml,629-05-0,1-辛炔,3220
casNumber,1-辛烯、1-octene、111-66-0.xml,111-66-0,1-辛烯,3221
casNumber,10-氮杂蒽、10-azaanthracene、260-94-6.xml,260-94-6,10-氮杂蒽,3855
casNumber,"2,2'-二羟基二乙胺、2,2'-iminodiethanol、111-42-2.xml",111-42-2,"2,2'-二羟基二乙胺",3255
casNumber,"2,2'-偶氮-二-(2,4-二甲基-4-甲氧基戊腈)、2,2’-azodi-(2,4-dimethyl-4-metho-xyvaleronitrile)、15545-97-8.xml",15545-97-8,"2,2'-偶氮-二-(2,4-二甲基-4-甲氧基戊腈)",3258
casNumber,"2,2'-偶氮-二-(2,4-二甲基戊腈)、2,2’-azodi-(2,4-dimethyl valeronitrile)、4419-11-8.xml",4419-11-8,"2,2'-偶氮-二-(2,4-二甲基戊腈)",3259
casNumber,"2,2'-偶氮-二-(2-甲基丁腈)、2,2’-azodi-(2-methylbutyronitrile)、13472-08-7.xml",13472-08-7,"2,2'-偶氮-二-(2-甲基丁腈)",3261
casNumber,"2,2'-偶氮二-(2-甲基丙酸乙酯)、2,2'-azodi(ethyl-2-methylpropionate)、3879-07-0.xml",3879-07-0,"2,2'-偶氮二-(2-甲基丙酸乙酯)",3260
casNumber,"2,2'-偶氮二异丁腈、2,2'-azodiisobutyronitrile、78-67-1.xml",78-67-1,"2,2'-偶氮二异丁腈",3262
casNumber,"2,2,2-三氟乙醇、2,2,2-trifluoroethyl alcohol、75-89-8.xml",75-89-8,"2,2,2-三氟乙醇",3233
casNumber,"2,2,3',3'-四甲基丁烷、2,2,3',3'-tetramethylbutane、594-82-1.xml",594-82-1,"2,2,3',3'-四甲基丁烷",3234
casNumber,"2,2,3-三甲基丁烷、2,2,3-Trimethyl butane、464-06-2.xml",464-06-2,"2,2,3-三甲基丁烷",3235
casNumber,"2,2,3-三甲基戊烷、2,2,3-trimethylpentane、564-02-3.xml",564-02-3,"2,2,3-三甲基戊烷",3236
casNumber,"2,2,4-三甲基己烷、2,2,4-trimethyl hexane、16747-26-5.xml",16747-26-5,"2,2,4-三甲基己烷",3238
casNumber,"2,2,4-三甲基戊烷、2,2,4-trimethylpentane、540-84-1.xml",540-84-1,"2,2,4-三甲基戊烷",3239
casNumber,"2,2,5-三甲基己烷、2,2,5-trimethylhexane、3522-94-9.xml",3522-94-9,"2,2,5-三甲基己烷",3240
casNumber,"2,2-二-(叔丁基过氧)丁烷[含量≤52%,含A型稀释剂≥48%]、2,2-di-(tert-butylperoxy)butane (not more than 52%,and diluent type A not less than 48%)、2167-23-9.xml",2167-23-9,"2,2-二-(叔丁基过氧)丁烷[含量≤52%,含A型稀释剂≥48%]",3243
casNumber,"2,2-二-(叔丁基过氧)丙烷[含量≤42%,含A型稀释剂≥13%,惰性固体含量≥45%]、2,2-di-(tert-butylperoxy)propane (not more than 42%, and diluent type A not less than 13%,and inert solid not less than 45%)、4262-61-7.xml",4262-61-7,"2,2-二-(叔丁基过氧)丙烷[含量≤42%,含A型稀释剂≥13%,惰性固体含量≥45%]",3242
casNumber,"2,2-二-(叔戊基过氧)丁烷[含量≤57%,含A型稀释剂≥43%]、2,2-di-(tert-amylperoxy)butane (not more than 57%,and diluent type A not less than 43%)、13653-62-8.xml",13653-62-8,"2,2-二-(叔戊基过氧)丁烷[含量≤57%,含A型稀释剂≥43%]",3244
casNumber,"2,2-二-[4,4-二(叔丁基过氧)环己基]丙烷 [含量≤42%,含惰性固体≥58%]、2,2-di-(4,4-di(tert-butylperoxy)cyclohexyl) propane (not more than 42%,and inert solid not less than 58%)、1705-60-8.xml",1705-60-8,"2,2-二-[4,4-二(叔丁基过氧)环己基]丙烷 [含量≤42%,含惰性固体≥58%]",3245
casNumber,"2,2-二氯二乙醚、2,2'-dichlorodiethyl ether、111-44-4.xml",111-44-4,"2,2-二氯二乙醚",3254
casNumber,"2,2-二甲基丁烷、2,2-dimethyl butane、75-83-2.xml",75-83-2,"2,2-二甲基丁烷",3249
casNumber,"2,2-二甲基丙烷、2,2-dimethylpropane、463-82-1.xml",463-82-1,"2,2-二甲基丙烷",3248
casNumber,"2,2-二甲基丙酸甲酯、methyl 2,2-dimethyl propionate、598-98-1.xml",598-98-1,"2,2-二甲基丙酸甲酯",3247
casNumber,"2,2-二甲基己烷、2,2-dimethyl hexane、590-73-8.xml",590-73-8,"2,2-二甲基己烷",3251
casNumber,"2,2-二甲基庚烷、2,2-dimethyl heptane、1071-26-7.xml",1071-26-7,"2,2-二甲基庚烷",3250
casNumber,"2,2-二甲基戊烷、2,2-dimethylpentane、590-35-2.xml",590-35-2,"2,2-二甲基戊烷",3252
casNumber,"2,2-二甲氧基丙烷、2,2-dimethoxypropane、77-76-9.xml",77-76-9,"2,2-二甲氧基丙烷",3253
casNumber,"2,2-二硝基丙烷、2,2-dinitropropane、595-49-3.xml",595-49-3,"2,2-二硝基丙烷",3256
casNumber,"2,2-双(4-氯苯基)-2-羟基乙酸乙酯、2,2-di(4-chlorophenyl)-2-hydroxyacetate、510-15-6.xml",510-15-6,"2,2-双(4-氯苯基)-2-羟基乙酸乙酯",3264
casNumber,"2,2-过氧化二氢丙烷[含量≤27%,含惰性固体≥73%]、2,2-dihydroperoxy propane (not more than 27%, and inert solid not less than 73%)、2614-76-8.xml",2614-76-8,"2,2-过氧化二氢丙烷[含量≤27%,含惰性固体≥73%]",3257
casNumber,"2,2’,4,4’,5,6’-六溴二苯醚、2,2',4,4',5,6'-hexabromodiphenyl ether、207122-15-4.xml",207122-15-4,"2,2’,4,4’,5,6’-六溴二苯醚",3241
casNumber,"2,3,4,6-四氯苯酚、2,3,4,6-tetrachlorophenol、58-90-2.xml",58-90-2,"2,3,4,6-四氯苯酚",3265
casNumber,"2,3,4,6-四硝基苯胺、2,3,4,6-tetranitroaniline、3698-54-2.xml",3698-54-2,"2,3,4,6-四硝基苯胺",3266
casNumber,"2,3,4,7,8-五氯二苯并呋喃、2,3,4,7,8-pentachlorodibenzofuran、57117-31-4.xml",57117-31-4,"2,3,4,7,8-五氯二苯并呋喃",3267
casNumber,"2,3,4-三氯-1-丁烯、2,3,4-trichlorobut-1-ene、2431-50-7.xml",2431-50-7,"2,3,4-三氯-1-丁烯",3269
casNumber,"2,3,4-三甲基戊烷、2,3,4-trimethylpentane、565-75-3.xml",565-75-3,"2,3,4-三甲基戊烷",3268
casNumber,"2,3,7,8-四氯二苯并对二噁英、2,3,7,8-tetrachlorodibenzo-1,4-dioxin、1746-01-6.xml",1746-01-6,"2,3,7,8-四氯二苯并对二噁英",3270
casNumber,"2,3-二氢-2,2-二甲基苯并呋喃-7-基-N-甲基氨基甲酸酯、2,3-dihydro-2,2-dimethylbenzofuran-7-yl-N-methylcarbamate、1563-66-2.xml",1563-66-2,"2,3-二氢-2,2-二甲基苯并呋喃-7-基-N-甲基氨基甲酸酯",3285
casNumber,"2,3-二氢吡喃、2,3-Dihydropyran、25512-65-6.xml",25512-65-6,"2,3-二氢吡喃",3286
casNumber,"2,3-二氯-1,4-萘醌、2,3-dichloro-1,4-naphthoquinone、117-80-6.xml",117-80-6,"2,3-二氯-1,4-萘醌",3280
casNumber,"2,3-二氯丙烯、2,3-Dichloropropene、78-88-6.xml",78-88-6,"2,3-二氯丙烯",3283
casNumber,"2,3-二氯硝基苯、2,3-dichloronitro-benzene、3209-22-1.xml",3209-22-1,"2,3-二氯硝基苯",3284
casNumber,"2,3-二氯苯胺、2,3-dichloroaniline、608-27-5.xml",608-27-5,"2,3-二氯苯胺",3281
casNumber,"2,3-二氯苯酚、2,3-Dichlorophenol、576-24-9.xml",576-24-9,"2,3-二氯苯酚",3282
casNumber,"2,3-二甲基-1-丁烯、2,3-Dimethyl-1-butene、563-78-0.xml",563-78-0,"2,3-二甲基-1-丁烯",3272
casNumber,"2,3-二甲基-2-丁烯、2,3-Dimethyl-2-butene、563-79-1.xml",563-79-1,"2,3-二甲基-2-丁烯",3273
casNumber,"2,3-二甲基丁烷、2,3-dimethylbutane、79-29-8.xml",79-29-8,"2,3-二甲基丁烷",3275
casNumber,"2,3-二甲基己烷、2,3-dimethylhexane、584-94-1.xml",584-94-1,"2,3-二甲基己烷",3277
casNumber,"2,3-二甲基庚烷、2,3-dimethyl heptane、3074-71-3.xml",3074-71-3,"2,3-二甲基庚烷",3276
casNumber,"2,3-二甲基戊烷、2,3-dimethylpentane、565-59-3.xml",565-59-3,"2,3-二甲基戊烷",3279
casNumber,"2,3-二甲基苯胺、2,3-dimethylaniline、87-59-2.xml",87-59-2,"2,3-二甲基苯胺",3274
casNumber,"2,3-二甲苯酚、2,3-Xylenol、526-75-0.xml",526-75-0,"2,3-二甲苯酚",3271
casNumber,"2,3-环氧-1-丙醛、2,3-epoxy-1-propanal、765-34-4.xml",765-34-4,"2,3-环氧-1-丙醛",3288
casNumber,"2,3-环氧丙基苯基醚、2,3-epoxypropyl phenyl ether、122-60-1.xml",122-60-1,"2,3-环氧丙基苯基醚",3289
casNumber,"2,4,4-三甲基-1-戊烯、2,4,4-trimethylpent-1-ene、107-39-1.xml",107-39-1,"2,4,4-三甲基-1-戊烯",3290
casNumber,"2,4,4-三甲基-2-戊烯、2,4,4-trimethyl-2-pentene、107-40-4.xml",107-40-4,"2,4,4-三甲基-2-戊烯",3291
casNumber,"2,4,4-三甲基戊基-2-过氧化苯氧基乙酸酯[在溶液中,含量≤37%]、2,4,4-trimethyl pentyl-2-peroxy phenoxy acetate (not more than 37% in solution)、59382-51-3.xml",59382-51-3,"2,4,4-三甲基戊基-2-过氧化苯氧基乙酸酯[在溶液中,含量≤37%]",3292
casNumber,"2,4,5-三氯苯氧乙酸、2,4,5-trichlorophenoxy acetic acid、93-76-5.xml",93-76-5,"2,4,5-三氯苯氧乙酸",3295
casNumber,"2,4,5-三氯苯胺、2,4,5-trichloroaniline、636-30-6.xml",636-30-6,"2,4,5-三氯苯胺",3293
casNumber,"2,4,5-三氯苯酚、2,4,5-trichlorophenol、95-95-4.xml",95-95-4,"2,4,5-三氯苯酚",3294
casNumber,"2,4,6-三亚乙基氨基-1,3,5-三嗪、2,4,6-tri(ethyleneimino)-1,3,5-triazine、51-18-3.xml",51-18-3,"2,4,6-三亚乙基氨基-1,3,5-三嗪",3313
casNumber,"2,4,6-三氯苯胺、2,4,6-trichloroaniline、634-93-5.xml",634-93-5,"2,4,6-三氯苯胺",3296
casNumber,"2,4,6-三氯苯酚、2,4,6-trichlorophenol、88-06-2.xml",88-06-2,"2,4,6-三氯苯酚",3297
casNumber,"2,4,6-三溴苯胺、2,4,6-Tribromoaniline、147-82-0.xml",147-82-0,"2,4,6-三溴苯胺",3311
casNumber,"2,4,6-三溴酚、2,4,6-Tribromophenol、118-79-6.xml",118-79-6,"2,4,6-三溴酚",3312
casNumber,"2,4,6-三硝基二甲苯、2,4,6-trinitro-m-xylene、632-92-8.xml",632-92-8,"2,4,6-三硝基二甲苯",3306
casNumber,"2,4,6-三硝基氯苯、2,4,6-trinitrochlorobenzene、88-88-0.xml",88-88-0,"2,4,6-三硝基氯苯",3310
casNumber,"2,4,6-三硝基甲苯、2,4,6-trinitrotoluene 、118-96-7.xml",118-96-7,"2,4,6-三硝基甲苯",3307
casNumber,"2,4,6-三硝基苯甲硝胺、2,4,6-trinitrophenylmethylnitramine、479-45-8.xml",479-45-8,"2,4,6-三硝基苯甲硝胺",3305
casNumber,"2,4,6-三硝基苯甲酸、2,4,6-trinitrobenzoic acid,dry or wetted with less than 30%water,by mass、129-66-8.xml",129-66-8,"2,4,6-三硝基苯甲酸",3304
casNumber,"2,4,6-三硝基苯磺酸钠、sodium 2,4,6-trinitrobenzene-sulfonate、5400-70-4.xml",5400-70-4,"2,4,6-三硝基苯磺酸钠",3303
casNumber,"2,4,6-三硝基苯胺、2,4,6-trinitroaniline、489-98-5.xml",489-98-5,"2,4,6-三硝基苯胺",3298
casNumber,"2,4,6-三硝基苯酚、2,4,6-trinitrophenol、88-89-1.xml",88-89-1,"2,4,6-三硝基苯酚",3299
casNumber,"2,4,6-三硝基苯酚钠、sodium 2,4,6-trinitrophenate、3324-58-1.xml",3324-58-1,"2,4,6-三硝基苯酚钠",3301
casNumber,"2,4,6-三硝基苯酚铵[含水≥10%]、ammonium picrate,wetted with not less than 10% water,by mass、131-74-8.xml",131-74-8,"2,4,6-三硝基苯酚铵[含水≥10%]",3300
casNumber,"2,4,6-三硝基苯酚银[含水≥30%]、silver 2,4,6-trinitrophenate，wetted with not less than 30% water,by mass、146-84-9.xml",146-84-9,"2,4,6-三硝基苯酚银[含水≥30%]",3302
casNumber,"2,4,6-三硝基间苯二酚、2,4,6-trinitroresorcinol、82-71-3.xml",82-71-3,"2,4,6-三硝基间苯二酚",3308
casNumber,"2,4,6-三硝基间苯二酚铅、Lead trinitroresorcinate、15245-44-0.xml",15245-44-0,"2,4,6-三硝基间苯二酚铅",3309
casNumber,"2,4-二氨基甲苯、2,4-diaminotoluene、95-80-7.xml",95-80-7,"2,4-二氨基甲苯",3317
casNumber,"2,4-二氯甲苯、2,4-dichlorotoluene、95-73-8.xml",95-73-8,"2,4-二氯甲苯",3329
casNumber,"2,4-二氯硝基苯、2,4-dichloronitrobenzene、611-06-3.xml",611-06-3,"2,4-二氯硝基苯",3330
casNumber,"2,4-二氯苯氧基乙酸、2,4-Dichlorophenoxyacetic acid、94-75-7.xml",94-75-7,"2,4-二氯苯氧基乙酸",3328
casNumber,"2,4-二氯苯胺、2,4-dichloroaniline、554-00-7.xml",554-00-7,"2,4-二氯苯胺",3325
casNumber,"2,4-二氯苯酚、2,4-Dichlorophenol、120-83-2.xml",120-83-2,"2,4-二氯苯酚",3326
casNumber,"2,4-二溴苯胺、2,4-Dibromoaniline、615-57-6.xml",615-57-6,"2,4-二溴苯胺",3343
casNumber,"2,4-二甲基-3-戊酮、2,4-Dimethyl-3-pentanone、565-80-0.xml",565-80-0,"2,4-二甲基-3-戊酮",3319
casNumber,"2,4-二甲基吡啶、2,4-dimethylpyridine、108-47-4.xml",108-47-4,"2,4-二甲基吡啶",3321
casNumber,"2,4-二甲基己烷、2,4-dimethylhexane、589-43-5.xml",589-43-5,"2,4-二甲基己烷",3323
casNumber,"2,4-二甲基庚烷、2,4-dimethyl heptane、2213-23-2.xml",2213-23-2,"2,4-二甲基庚烷",3322
casNumber,"2,4-二甲基戊烷、2,4-dimethylpentane、108-08-7.xml",108-08-7,"2,4-二甲基戊烷",3324
casNumber,"2,4-二甲基苯胺、2,4-dimethylaniline、95-68-1.xml",95-68-1,"2,4-二甲基苯胺",3320
casNumber,"2,4-二甲苯酚、2,4-Xylenol、105-67-9.xml",105-67-9,"2,4-二甲苯酚",3318
casNumber,"2,4-二硝基二苯胺、2,4-dinitrodiphenylamine、961-68-2.xml",961-68-2,"2,4-二硝基二苯胺",3338
casNumber,"2,4-二硝基甲苯、2,4-dinitrotoluene、121-14-2.xml",121-14-2,"2,4-二硝基甲苯",3339
casNumber,"2,4-二硝基苯甲醚、2,4-dinitroanisole、119-27-7.xml",119-27-7,"2,4-二硝基苯甲醚",3336
casNumber,"2,4-二硝基苯肼、2,4-dinitrophenylhydrazine、119-26-6.xml",119-26-6,"2,4-二硝基苯肼",3337
casNumber,"2,4-二硝基苯酚、2,4-dinitrophenol、51-28-5.xml",51-28-5,"2,4-二硝基苯酚",3333
casNumber,"2,4-二硝基苯酚钠、sodium 2,4-dinitrophenolate、1011-73-0.xml",1011-73-0,"2,4-二硝基苯酚钠",3334
casNumber,"2,4-二硝基萘酚、2,4-dinitronaphthol、605-69-6.xml",605-69-6,"2,4-二硝基萘酚",3341
casNumber,"2,4-二硝基萘酚钠、2,4-dinitro-1-naphthol sodium salt、887-79-6.xml",887-79-6,"2,4-二硝基萘酚钠",3342
casNumber,"2,4-二羟基苯甲醛、2,4-Dihydroxybenzaldehyde、95-01-2.xml",95-01-2,"2,4-二羟基苯甲醛",3331
casNumber,"2,4-己二烯、2,4-hexadiene、592-46-1.xml",592-46-1,"2,4-己二烯",3345
casNumber,"2,4-戊二酮、2,4-Pentanedione、123-54-6.xml",123-54-6,"2,4-戊二酮",3346
casNumber,"2,4-滴丁酯、2,4-Dbutyl、94-80-4.xml",94-80-4,"2,4-滴丁酯",3315
casNumber,"2,4-滴丁酸、2,4-DB、94-82-6.xml",94-82-6,"2,4-滴丁酸",3314
casNumber,"2,4-滴钠、2,4-Dna、2702-72-9.xml",2702-72-9,"2,4-滴钠",3316
casNumber,"2,5-二氨基甲苯、2,5-diaminotoluene、95-70-5.xml",95-70-5,"2,5-二氨基甲苯",3347
casNumber,"2,5-二氯硝基苯、2,5-dichloronitrobenzene、89-61-2.xml",89-61-2,"2,5-二氯硝基苯",3367
casNumber,"2,5-二氯苯胺、2,5-dichloroaniline、95-82-9.xml",95-82-9,"2,5-二氯苯胺",3363
casNumber,"2,5-二氯苯酚、2,5-Dichlorophenol、583-78-8.xml",583-78-8,"2,5-二氯苯酚",3364
casNumber,"2,5-二溴苯胺、2,5-dibromoaniline、3638-73-1.xml",3638-73-1,"2,5-二溴苯胺",3370
casNumber,"2,5-二甲基-1,4-二噁烷、2,5-dimethyl-1,4-dioxane、15176-21-3.xml",15176-21-3,"2,5-二甲基-1,4-二噁烷",3349
casNumber,"2,5-二甲基-1,5-己二烯、2,5-dimethyl-1,5-hexadiene、627-58-7.xml",627-58-7,"2,5-二甲基-1,5-己二烯",3350
casNumber,"2,5-二甲基-2,5-二(叔丁基过氧)-3-己烷[52%＜含量≤86%,含A型稀释剂≥14%]、2,5-dimethyl-2,5-di-(tert-butylperoxy)-3-hexyne (more than 52% but not more than 86%,and diluent type A not less than 14%)、1068-27-5.xml",1068-27-5,"2,5-二甲基-2,5-二(叔丁基过氧)-3-己烷[52%＜含量≤86%,含A型稀释剂≥14%]",3354
casNumber,"2,5-二甲基-2,5-二(叔丁基过氧)己烷[90%＜含量≤100%]、2,5-dimethyl-2,5-di-(tert-butylperoxy)hexane (more than 90%)、78-63-7.xml",78-63-7,"2,5-二甲基-2,5-二(叔丁基过氧)己烷[90%＜含量≤100%]",3355
casNumber,"2,5-二甲基-2,5-二-(2-乙基己酰过氧)己烷[含量≤100%]、2,5-dimethyl-2,5-di-(2-ethylhexanoylperoxy) hexane (not more than 100%)、13052-09-0.xml",13052-09-0,"2,5-二甲基-2,5-二-(2-乙基己酰过氧)己烷[含量≤100%]",3352
casNumber,"2,5-二甲基-2,5-二氢过氧己烷、2,5-dimethylhexane-2,5-dihydroperoxide、3025-88-5.xml",3025-88-5,"2,5-二甲基-2,5-二氢过氧己烷",3356
casNumber,"2,5-二甲基-2,5-双(苯甲酰过氧)己烷[82%＜含量≤100%]、2,5-dimethyl-2,5-di-(benzoylperoxy) hexane (more than 82%)、2618-77-1.xml",2618-77-1,"2,5-二甲基-2,5-双(苯甲酰过氧)己烷[82%＜含量≤100%]",3357
casNumber,"2,5-二甲基己烷、2,5-dimethylhexane、592-13-2.xml",592-13-2,"2,5-二甲基己烷",3362
casNumber,"2,5-二甲基庚烷、2,5-Dimethyl heptane、2216-30-0.xml",2216-30-0,"2,5-二甲基庚烷",3361
casNumber,"2,5-二甲基苯胺、2,5-dimethylaniline、95-78-3.xml",95-78-3,"2,5-二甲基苯胺",3358
casNumber,"2,5-二甲苯酚、2,5-Dimethyl phenol、95-87-4.xml",95-87-4,"2,5-二甲苯酚",3348
casNumber,"2,5-二硝基苯酚[含水≥15%]、2,5-dinitropheno,wetted with not less than 15% water,by mass、329-71-5.xml",329-71-5,"2,5-二硝基苯酚[含水≥15%]",3369
casNumber,"2,5-双(1-吖丙啶基)-3-(2-氨甲酰氧-1-甲氧乙基)-6-甲基-1,4-苯醌、2,5-bis(1-aziridinyl)-3-(2-carbamoyloxy-1-methoxyethyl)-6-methyl-1,4-ben zoquinone、24279-91-2.xml",24279-91-2,"2,5-双(1-吖丙啶基)-3-(2-氨甲酰氧-1-甲氧乙基)-6-甲基-1,4-苯醌",3371
casNumber,"2,6-二叔丁基对甲酚、2,6-Di-tert-butyl-p-cresol、128-37-0.xml",128-37-0,"2,6-二叔丁基对甲酚",3383
casNumber,"2,6-二噻-1,3,5,7-四氮三环-[3,3,1,1,3,7]癸烷-2,2,6,6-四氧化物、2,6-dithia-1,3,5,7-tetrazatricyclo-[3,3,1,1,3,7]decane-2,2,6,6-tetraoxide、80-12-6.xml",80-12-6,"2,6-二噻-1,3,5,7-四氮三环-[3,3,1,1,3,7]癸烷-2,2,6,6-四氧化物",3382
casNumber,"2,6-二氨基甲苯、2,6-toluenediamine、823-40-5.xml",823-40-5,"2,6-二氨基甲苯",3372
casNumber,"2,6-二氯甲苯、2,6-dichlorotoluene、118-69-4.xml",118-69-4,"2,6-二氯甲苯",3381
casNumber,"2,6-二氯苯胺、2,6-dichloroaniline、608-31-1.xml",608-31-1,"2,6-二氯苯胺",3379
casNumber,"2,6-二氯苯酚、2,6-Dichlorophenol、87-65-0.xml",87-65-0,"2,6-二氯苯酚",3380
casNumber,"2,6-二甲基-3-庚烯、2,6-Dimethyl-3-heptene、2738-18-3.xml",2738-18-3,"2,6-二甲基-3-庚烯",3374
casNumber,"2,6-二甲基吗啉、2,6-Dimethyl morphaline、141-91-3.xml",141-91-3,"2,6-二甲基吗啉",3377
casNumber,"2,6-二甲基吡啶、2,6-dimethylpyridine、108-48-5.xml",108-48-5,"2,6-二甲基吡啶",3376
casNumber,"2,6-二甲基苯胺、2,6-dimethylaniline、87-62-7.xml",87-62-7,"2,6-二甲基苯胺",3375
casNumber,"2,6-二甲氧基苯甲酰氯、2,6-Dimethoxy benzoyl chloride、1989-53-3.xml",1989-53-3,"2,6-二甲氧基苯甲酰氯",3378
casNumber,"2,6-二甲苯酚、2,6-Xylenol、576-26-1.xml",576-26-1,"2,6-二甲苯酚",3373
casNumber,"2,6-二硝基甲苯、2,6-Dinitrotoluene、606-20-2.xml",606-20-2,"2,6-二硝基甲苯",3386
casNumber,"2,6-二硝基苯胺、2,6-dinitroaniline、606-22-4.xml",606-22-4,"2,6-二硝基苯胺",3384
casNumber,"2,6-二硝基苯酚[含水≥15%]、2,6-dinitrophenol,wetted with not less than 15% water,by mass、573-56-8.xml",573-56-8,"2,6-二硝基苯酚[含水≥15%]",3385
casNumber,"2,7-二硝基芴、2,7-Dinitrofluorene、5405-53-8.xml",5405-53-8,"2,7-二硝基芴",3387
casNumber,"2-(2,4,5-三氯苯氧基)丙酸、2-(2,4,5-trichlorophenoxy)propionic acid、93-72-1.xml",93-72-1,"2-(2,4,5-三氯苯氧基)丙酸",3229
casNumber,"2-(2,4-二氯苯氧基)丙酸、2-(2,4-Dichlorophenoxy) propionic acid、120-36-5.xml",120-36-5,"2-(2,4-二氯苯氧基)丙酸",3230
casNumber,2-(2-氨基乙氧基)乙醇、2-(2-Aminoethoxy)ethanol、929-06-6.xml,929-06-6,2-(2-氨基乙氧基)乙醇,3231
casNumber,"2-(二苯基乙酰基)-2,3-二氢-1,3-茚二酮、2-diphenylacetylindan-1,3-dione、82-66-6.xml",82-66-6,"2-(二苯基乙酰基)-2,3-二氢-1,3-茚二酮",3232
casNumber,"2-[(RS)-2-(4-氯苯基)-2-苯基乙酰基]-2,3-二氢-1,3-茚二酮[含量＞4%]、2-(2-(4-chlorophenyl)phenylacetyl)indan-1,3-dione(more than 4%)、3691-35-8.xml",3691-35-8,"2-[(RS)-2-(4-氯苯基)-2-苯基乙酰基]-2,3-二氢-1,3-茚二酮[含量＞4%]",3388
casNumber,2-丁基硫醇、2-Butyl mercaptan、513-53-1.xml,513-53-1,2-丁基硫醇,3414
casNumber,2-丁氧基乙醇、2-butoxyethanol、111-76-2.xml,111-76-2,2-丁氧基乙醇,3422
casNumber,2-丁炔、2-butyne、503-17-3.xml,503-17-3,2-丁炔,3415
casNumber,2-丁烯(顺式)、2-butylene、590-18-1.xml,590-18-1,2-丁烯(顺式),3418
casNumber,2-丁烯-1-醇、2-Buten-1-ol、6117-91-5.xml,6117-91-5,2-丁烯-1-醇,3419
casNumber,2-丁烯酸、2-butenoic acid、3724-65-0.xml,3724-65-0,2-丁烯酸,3421
